title,link,user_ig,timestamp
,https://www.instagram.com/p/CQ1-IK4t-qs/,@_ingles_easy,1625281872
,https://www.instagram.com/p/CQ0tZAjlVG_/,@voce.investidor,1625254161
,https://www.instagram.com/p/CQ1Dhp1FC2b/,@psi_mente_transformadora,1625252171
,https://www.instagram.com/reel/CQZtBHRpdTf/,@sertanejoda_bad,1625229237
,https://www.instagram.com/p/CFFrmZupzZe/,@casarao_cafeteria_bar,1625195674
,https://www.instagram.com/reel/CQydH69n-pi/,@ga.meireles,1625150697
,https://www.instagram.com/tv/CQyHz80lbpT/,@marcospauloleal,1625150651
,https://www.instagram.com/p/CQvrUSIrNF1/,@universolgbti,1625144628
,https://www.instagram.com/p/CQtohKwpij6/,@profjanainah,1625005584
,https://www.instagram.com/p/CQt5BhmJEnN/,@eucurtotriunfo,1624999380
,https://www.instagram.com/p/CQtiOnnjRkT/,@uma.dose.de.caos,1624995486
,https://www.instagram.com/p/CQmYA30lH-h/,@eduardaferocha,1624994254
,https://www.instagram.com/p/CQiveG4pcah/,@minestoreoficial,1624630094
,https://www.instagram.com/reel/CPa8glyFGRb/,@celebstiktoks,1624604071
,https://www.instagram.com/reel/CQChlGUHU3f/,@liderdamusica_,1624602528
,https://www.instagram.com/reel/CP3OvLDJYQk/,@snowtudoss,1624602239
,https://www.instagram.com/p/CPYj7GDJeth/,@guiadeturismoeuclidesneto,1624601746
,https://www.instagram.com/p/CQgyDhnpvYO/,@vempratriunfo,1624601437
,https://www.instagram.com/p/CQgRYelLLQe/,@pefabiodemelo,1624600698
,https://www.instagram.com/p/CPYYR1ZDcYU/,@poesia.xix,1624600170
,https://www.instagram.com/p/CQhxD6pDffT/,@uma.dose.de.caos,1624595822
,https://www.instagram.com/reel/CP1YHDuDPcN/,@juliana_studies,1624595161
,https://www.instagram.com/p/CQhNFmxBNpX/,@estatistica_oficial,1624572849
,https://www.instagram.com/reel/CP-_LjQn7HX/,@ttheresamouraa,1624565930
,https://www.instagram.com/reel/CQRBBPQD147/,@curtinhobrasil,1624554738
