Profile Name,Displayed Name,Action,Section,Utc Timestamp,hour,year,month,day,day_shifts
Natália,Lucifer,play,video_info,2020-08-31 02:32:22,1900-01-01 02:32:22,2020,Aug,31,Madrugada
Natália,Lucifer,view_video_info,popularSearches,2020-08-31 02:32:02,1900-01-01 02:32:02,2020,Aug,31,Madrugada
Natália,Casos Arquivados,view_video_info,suggestion_title_results,2020-08-31 02:26:03,1900-01-01 02:26:03,2020,Aug,31,Madrugada
Natália,Nosso Planeta,view_video_info,suggestion_title_results,2020-08-31 02:25:48,1900-01-01 02:25:48,2020,Aug,31,Madrugada
Natália,Desejo Sombrio,view_video_info,suggestion_title_results,2020-08-16 01:31:01,1900-01-01 01:31:01,2020,Aug,16,Madrugada
Natália,As Telefonistas,view_video_info,suggestion_title_results,2020-08-16 01:20:20,1900-01-01 01:20:20,2020,Aug,16,Madrugada
Natália,What the Health,play,video_info,2020-08-14 15:10:03,1900-01-01 15:10:03,2020,Aug,14,Tarde
Natália,What the Health,view_video_info,suggestion_title_results,2020-08-14 15:09:57,1900-01-01 15:09:57,2020,Aug,14,Tarde
Natália,Doces Magnólias,play,video_info,2020-08-12 05:10:56,1900-01-01 05:10:56,2020,Aug,12,Madrugada
Natália,Doces Magnólias,view_video_info,suggestion_title_results,2020-08-12 05:10:51,1900-01-01 05:10:51,2020,Aug,12,Madrugada
Natália,,view_video_info,suggestion_title_results,2020-08-12 05:10:39,1900-01-01 05:10:39,2020,Aug,12,Madrugada
Natália,Doces Magnólias,view_video_info,suggestion_title_results,2020-08-12 05:10:15,1900-01-01 05:10:15,2020,Aug,12,Madrugada
Natália,,view_video_info,suggestion_title_results,2020-08-12 05:09:47,1900-01-01 05:09:47,2020,Aug,12,Madrugada
Natália,Good Girls,view_video_info,suggestion_title_results,2020-08-12 05:08:50,1900-01-01 05:08:50,2020,Aug,12,Madrugada
Natália,Bloodline,view_video_info,suggestion_title_results,2020-08-12 05:08:26,1900-01-01 05:08:26,2020,Aug,12,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2020-08-11 14:58:10,1900-01-01 14:58:10,2020,Aug,11,Tarde
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,suggestion_title_results,2020-08-11 14:57:52,1900-01-01 14:57:52,2020,Aug,11,Tarde
Natália,Desejo Sombrio,view_video_info,suggestion_title_results,2020-08-08 02:38:50,1900-01-01 02:38:50,2020,Aug,8,Madrugada
Natália,As Telefonistas,view_video_info,suggestion_title_results,2020-08-03 16:59:48,1900-01-01 16:59:48,2020,Aug,3,Tarde
Natália,As Telefonistas,play,video_info,2020-08-03 13:15:02,1900-01-01 13:15:02,2020,Aug,3,Tarde
Natália,As Telefonistas,view_video_info,suggestion_title_results,2020-08-03 13:14:40,1900-01-01 13:14:40,2020,Aug,3,Tarde
Natália,As Telefonistas,view_video_info,suggestion_title_results,2020-07-27 17:13:08,1900-01-01 17:13:08,2020,July,27,Tarde
Natália,Coisa Mais Linda,view_video_info,suggestion_title_results,2020-07-26 22:21:11,1900-01-01 22:21:11,2020,July,26,Noite
Natália,As Telefonistas,view_video_info,suggestion_title_results,2020-07-26 15:29:26,1900-01-01 15:29:26,2020,July,26,Tarde
Natália,Brooklyn Nine-Nine,view_video_info,title_results,2020-07-19 04:19:56,1900-01-01 04:19:56,2020,July,19,Madrugada
Natália,Fome de Poder,view_video_info,title_results,2020-07-18 04:08:30,1900-01-01 04:08:30,2020,July,18,Madrugada
Natália,História de um Casamento,play,video_info,2020-07-16 17:44:39,1900-01-01 17:44:39,2020,July,16,Tarde
Natália,História de um Casamento,view_video_info,title_results,2020-07-16 17:44:37,1900-01-01 17:44:37,2020,July,16,Tarde
Natália,Masha e o Urso,view_video_info,popularSearches,2020-07-15 16:56:16,1900-01-01 16:56:16,2020,July,15,Tarde
Natália,That '70s Show,play,video_info,2020-07-15 04:06:10,1900-01-01 04:06:10,2020,July,15,Madrugada
Natália,That '70s Show,view_video_info,title_results,2020-07-15 04:06:06,1900-01-01 04:06:06,2020,July,15,Madrugada
Natália,Riverdale,view_video_info,title_results,2020-07-13 15:44:14,1900-01-01 15:44:14,2020,July,13,Tarde
Natália,What the Health,play,title_results,2020-07-12 05:26:57,1900-01-01 05:26:57,2020,July,12,Madrugada
Natália,,view_video_info,title_results,2020-07-12 05:26:50,1900-01-01 05:26:50,2020,July,12,Madrugada
Natália,,view_video_info,title_results,2020-07-12 05:26:36,1900-01-01 05:26:36,2020,July,12,Madrugada
Natália,Dieta de Gladiadores,view_video_info,title_results,2020-07-12 05:26:28,1900-01-01 05:26:28,2020,July,12,Madrugada
Natália,What the Health,view_video_info,title_results,2020-07-12 05:26:19,1900-01-01 05:26:19,2020,July,12,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,play,video_info,2020-07-11 15:46:11,1900-01-01 15:46:11,2020,July,11,Tarde
Natália,Gilmore Girls: Um Ano para Recordar,view_video_info,title_results,2020-07-11 15:46:09,1900-01-01 15:46:09,2020,July,11,Tarde
Natália,Gilmore Girls: Um Ano para Recordar,play,video_info,2020-07-10 04:56:31,1900-01-01 04:56:31,2020,July,10,Madrugada
Natália,Gilmore Girls: Um Ano para Recordar,view_video_info,title_results,2020-07-10 04:56:28,1900-01-01 04:56:28,2020,July,10,Madrugada
Natália,Glow Up,play,video_info,2020-07-07 04:26:29,1900-01-01 04:26:29,2020,July,7,Madrugada
Natália,Glow Up,view_video_info,title_results,2020-07-07 04:26:27,1900-01-01 04:26:27,2020,July,7,Madrugada
Natália,Sugar Rush,view_video_info,title_results,2020-07-07 04:26:13,1900-01-01 04:26:13,2020,July,7,Madrugada
Natália,Peles em Guerra,view_video_info,title_results,2020-07-07 04:26:05,1900-01-01 04:26:05,2020,July,7,Madrugada
Natália,Next in Fashion,view_video_info,title_results,2020-07-07 04:25:56,1900-01-01 04:25:56,2020,July,7,Madrugada
Natália,Glow Up,view_video_info,title_results,2020-07-07 04:25:41,1900-01-01 04:25:41,2020,July,7,Madrugada
Natália,Avatar - A lenda de Aang,view_video_info,title_results,2020-07-03 01:59:52,1900-01-01 01:59:52,2020,July,3,Madrugada
Natália,A História de Deus com Morgan Freeman,play,video_info,2020-07-03 01:46:31,1900-01-01 01:46:31,2020,July,3,Madrugada
Natália,A História de Deus com Morgan Freeman,view_video_info,title_results,2020-07-03 01:46:27,1900-01-01 01:46:27,2020,July,3,Madrugada
Natália,Heal - O Poder da Mente,play,video_info,2020-06-26 04:45:44,1900-01-01 04:45:44,2020,June,26,Madrugada
Natália,Heal - O Poder da Mente,view_video_info,title_results,2020-06-26 04:45:32,1900-01-01 04:45:32,2020,June,26,Madrugada
Natália,Judd Apatow: O Retorno,play,video_info,2020-06-21 00:48:41,1900-01-01 00:48:41,2020,June,21,Madrugada
Natália,Judd Apatow: O Retorno,view_video_info,title_results,2020-06-21 00:48:30,1900-01-01 00:48:30,2020,June,21,Madrugada
Natália,Rotten,play,video_info,2020-06-16 15:25:32,1900-01-01 15:25:32,2020,June,16,Tarde
Natália,Rotten,view_video_info,title_results,2020-06-16 15:25:27,1900-01-01 15:25:27,2020,June,16,Tarde
Natália,Dark,view_video_info,title_results,2020-06-16 15:25:23,1900-01-01 15:25:23,2020,June,16,Tarde
Natália,,play,video_info,2020-06-16 01:51:18,1900-01-01 01:51:18,2020,June,16,Madrugada
Natália,,view_video_info,title_results,2020-06-16 01:51:03,1900-01-01 01:51:03,2020,June,16,Madrugada
Natália,,view_video_info,title_results,2020-06-16 01:50:53,1900-01-01 01:50:53,2020,June,16,Madrugada
Natália,Caffè Sospeso,view_video_info,title_results,2020-06-16 01:50:44,1900-01-01 01:50:44,2020,June,16,Madrugada
Natália,Rotten,view_video_info,title_results,2020-06-16 01:50:34,1900-01-01 01:50:34,2020,June,16,Madrugada
Natália,VegeContos: Em casa,view_video_info,title_results,2020-06-16 01:50:24,1900-01-01 01:50:24,2020,June,16,Madrugada
Natália,,play,video_info,2020-06-16 01:42:13,1900-01-01 01:42:13,2020,June,16,Madrugada
Natália,,view_video_info,title_results,2020-06-16 01:42:01,1900-01-01 01:42:01,2020,June,16,Madrugada
Natália,,view_video_info,title_results,2020-06-16 01:41:50,1900-01-01 01:41:50,2020,June,16,Madrugada
Natália,,view_video_info,title_results,2020-06-16 01:41:41,1900-01-01 01:41:41,2020,June,16,Madrugada
Natália,Cozinha do Bem,view_video_info,title_results,2020-06-16 01:41:28,1900-01-01 01:41:28,2020,June,16,Madrugada
Natália,,play,,2020-06-15 13:40:54,1900-01-01 13:40:54,2020,June,15,Tarde
Natália,,play,,2020-06-15 13:24:22,1900-01-01 13:24:22,2020,June,15,Tarde
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2020-06-14 16:05:56,1900-01-01 16:05:56,2020,June,14,Tarde
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,title_results,2020-06-14 16:05:52,1900-01-01 16:05:52,2020,June,14,Tarde
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2020-06-14 02:44:18,1900-01-01 02:44:18,2020,June,14,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,title_results,2020-06-14 02:43:55,1900-01-01 02:43:55,2020,June,14,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,title_results,2020-06-12 04:17:24,1900-01-01 04:17:24,2020,June,12,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",play,video_info,2020-06-09 02:52:23,1900-01-01 02:52:23,2020,June,9,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,title_results,2020-06-09 02:51:53,1900-01-01 02:51:53,2020,June,9,Madrugada
Natália,"Gilmore Girls: Tal Mãe, Tal Filha",view_video_info,title_results,2020-06-09 01:21:02,1900-01-01 01:21:02,2020,June,9,Madrugada
